성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대
남성,1940,결혼,없슴,611.0,241.61901596892534,서울,81,작물재배 종사자,노년
여성,1964,결혼,없슴,611.0,241.61901596892534,광주/전남/전북/제주도,57,작물재배 종사자,중년
남성,1952,결혼,없슴,611.0,241.61901596892534,광주/전남/전북/제주도,69,작물재배 종사자,노년
남성,1944,결혼,없슴,611.0,241.61901596892534,광주/전남/전북/제주도,77,작물재배 종사자,노년
남성,1939,결혼,없슴,611.0,241.61901596892534,강원/충북,82,작물재배 종사자,노년
남성,1953,결혼,없슴,611.0,241.61901596892534,강원/충북,68,작물재배 종사자,노년
남성,1940,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,81,작물재배 종사자,노년
여성,1949,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,72,작물재배 종사자,노년
남성,1941,결혼,없슴,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
남성,1975,무응답,없슴,611.0,241.61901596892534,부산/경남/울산,46,작물재배 종사자,중년
여성,1942,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,79,작물재배 종사자,노년
남성,1937,결혼,없슴,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
여성,1938,결혼,없슴,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
남성,1943,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,78,작물재배 종사자,노년
여성,1948,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,73,작물재배 종사자,노년
남성,1941,무응답,없슴,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
남성,1935,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,86,작물재배 종사자,노년
여성,1940,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,81,작물재배 종사자,노년
남성,1937,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
여성,1945,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,76,작물재배 종사자,노년
남성,1940,결혼,없슴,611.0,241.61901596892534,대구/경북,81,작물재배 종사자,노년
여성,1948,결혼,없슴,611.0,241.61901596892534,대구/경북,73,작물재배 종사자,노년
남성,1953,결혼,없슴,611.0,241.61901596892534,대구/경북,68,작물재배 종사자,노년
남성,1949,결혼,없슴,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
남성,1969,이혼,없슴,611.0,241.61901596892534,대구/경북,52,작물재배 종사자,중년
여성,1961,결혼,있슴,611.0,241.61901596892534,대구/경북,60,작물재배 종사자,노년
남성,1937,결혼,있슴,611.0,241.61901596892534,대구/경북,84,작물재배 종사자,노년
여성,1944,결혼,있슴,611.0,241.61901596892534,대구/경북,77,작물재배 종사자,노년
여성,1935,결혼,없슴,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
남성,1944,결혼,있슴,611.0,241.61901596892534,대구/경북,77,작물재배 종사자,노년
여성,1955,결혼,있슴,611.0,241.61901596892534,대구/경북,66,작물재배 종사자,노년
남성,1937,결혼,있슴,611.0,241.61901596892534,대구/경북,84,작물재배 종사자,노년
여성,1937,결혼,있슴,611.0,241.61901596892534,대구/경북,84,작물재배 종사자,노년
남성,1948,결혼,있슴,611.0,241.61901596892534,대구/경북,73,작물재배 종사자,노년
여성,1949,결혼,있슴,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
남성,1939,결혼,있슴,611.0,241.61901596892534,대구/경북,82,작물재배 종사자,노년
여성,1943,결혼,있슴,611.0,241.61901596892534,대구/경북,78,작물재배 종사자,노년
남성,1937,결혼,있슴,611.0,241.61901596892534,대구/경북,84,작물재배 종사자,노년
여성,1943,결혼,있슴,611.0,241.61901596892534,대구/경북,78,작물재배 종사자,노년
남성,1949,결혼,없슴,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
여성,1952,결혼,없슴,611.0,241.61901596892534,대구/경북,69,작물재배 종사자,노년
남성,1944,결혼,있슴,611.0,241.61901596892534,대구/경북,77,작물재배 종사자,노년
여성,1949,결혼,있슴,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
남성,1953,이혼,없슴,611.0,241.61901596892534,대구/경북,68,작물재배 종사자,노년
여성,1943,무응답,있슴,611.0,241.61901596892534,대구/경북,78,작물재배 종사자,노년
남성,1954,결혼,있슴,611.0,241.61901596892534,대구/경북,67,작물재배 종사자,노년
남성,1927,결혼,있슴,611.0,241.61901596892534,대구/경북,94,작물재배 종사자,노년
여성,1935,결혼,있슴,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
남성,1935,결혼,없슴,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
여성,1939,결혼,없슴,611.0,241.61901596892534,대구/경북,82,작물재배 종사자,노년
남성,1935,결혼,없슴,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
여성,1935,결혼,없슴,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
여성,1961,결혼,있슴,611.0,241.61901596892534,대구/경북,60,작물재배 종사자,노년
남성,1947,결혼,있슴,611.0,241.61901596892534,대구/경북,74,작물재배 종사자,노년
여성,1949,결혼,있슴,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
남성,1937,이혼,없슴,611.0,241.61901596892534,수도권,84,작물재배 종사자,노년
여성,1959,결혼,있슴,611.0,241.61901596892534,대전/충남,62,작물재배 종사자,노년
남성,1954,결혼,있슴,611.0,241.61901596892534,대전/충남,67,작물재배 종사자,노년
여성,1939,무응답,없슴,611.0,241.61901596892534,수도권,82,작물재배 종사자,노년
남성,1947,결혼,없슴,611.0,241.61901596892534,강원/충북,74,작물재배 종사자,노년
여성,1949,결혼,없슴,611.0,241.61901596892534,강원/충북,72,작물재배 종사자,노년
여성,1947,결혼,없슴,611.0,241.61901596892534,강원/충북,74,작물재배 종사자,노년
남성,1949,결혼,없슴,611.0,241.61901596892534,강원/충북,72,작물재배 종사자,노년
여성,1934,무응답,있슴,611.0,241.61901596892534,수도권,87,작물재배 종사자,노년
남성,1968,무응답,있슴,611.0,241.61901596892534,수도권,53,작물재배 종사자,중년
남성,1960,결혼,없슴,611.0,241.61901596892534,수도권,61,작물재배 종사자,노년
남성,1935,결혼,있슴,611.0,241.61901596892534,수도권,86,작물재배 종사자,노년
여성,1941,결혼,있슴,611.0,241.61901596892534,수도권,80,작물재배 종사자,노년
여성,1952,무응답,없슴,611.0,241.61901596892534,수도권,69,작물재배 종사자,노년
남성,1974,결혼,있슴,611.0,241.61901596892534,수도권,47,작물재배 종사자,중년
여성,1976,결혼,있슴,611.0,241.61901596892534,수도권,45,작물재배 종사자,중년
여성,1940,무응답,있슴,611.0,241.61901596892534,수도권,81,작물재배 종사자,노년
남성,1964,무응답,없슴,611.0,241.61901596892534,수도권,57,작물재배 종사자,중년
여성,1938,무응답,있슴,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
남성,1955,결혼,있슴,611.0,241.61901596892534,수도권,66,작물재배 종사자,노년
남성,1941,결혼,있슴,611.0,241.61901596892534,수도권,80,작물재배 종사자,노년
여성,1942,무응답,있슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
여성,1932,무응답,있슴,611.0,241.61901596892534,수도권,89,작물재배 종사자,노년
남성,1933,결혼,있슴,611.0,241.61901596892534,수도권,88,작물재배 종사자,노년
여성,1939,결혼,있슴,611.0,241.61901596892534,수도권,82,작물재배 종사자,노년
남성,1933,결혼,없슴,611.0,241.61901596892534,수도권,88,작물재배 종사자,노년
여성,1937,결혼,없슴,611.0,241.61901596892534,수도권,84,작물재배 종사자,노년
남성,1940,결혼,있슴,611.0,241.61901596892534,수도권,81,작물재배 종사자,노년
여성,1942,결혼,있슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
남성,1946,결혼,없슴,611.0,241.61901596892534,수도권,75,작물재배 종사자,노년
여성,1953,결혼,없슴,611.0,241.61901596892534,수도권,68,작물재배 종사자,노년
여성,1936,무응답,있슴,611.0,241.61901596892534,수도권,85,작물재배 종사자,노년
남성,1954,이혼,없슴,611.0,241.61901596892534,수도권,67,작물재배 종사자,노년
남성,1936,결혼,없슴,611.0,241.61901596892534,수도권,85,작물재배 종사자,노년
여성,1935,무응답,있슴,611.0,241.61901596892534,수도권,86,작물재배 종사자,노년
남성,1937,결혼,있슴,611.0,241.61901596892534,수도권,84,작물재배 종사자,노년
여성,1942,결혼,있슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
여성,1948,무응답,있슴,611.0,241.61901596892534,수도권,73,작물재배 종사자,노년
남성,1938,결혼,없슴,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
여성,1935,결혼,없슴,611.0,241.61901596892534,수도권,86,작물재배 종사자,노년
남성,1953,결혼,있슴,611.0,241.61901596892534,광주/전남/전북/제주도,68,작물재배 종사자,노년
여성,1967,결혼,없슴,611.0,241.61901596892534,광주/전남/전북/제주도,54,작물재배 종사자,중년
여성,1956,결혼,없슴,611.0,241.61901596892534,광주/전남/전북/제주도,65,작물재배 종사자,노년
여성,1960,결혼,없슴,611.0,241.61901596892534,광주/전남/전북/제주도,61,작물재배 종사자,노년
여성,1964,결혼,없슴,611.0,241.61901596892534,광주/전남/전북/제주도,57,작물재배 종사자,중년
남성,1943,결혼,없슴,611.0,241.61901596892534,대전/충남,78,작물재배 종사자,노년
여성,1948,결혼,있슴,611.0,241.61901596892534,대전/충남,73,작물재배 종사자,노년
남성,1955,결혼,없슴,611.0,241.61901596892534,대전/충남,66,작물재배 종사자,노년
여성,1959,결혼,없슴,611.0,241.61901596892534,대전/충남,62,작물재배 종사자,노년
남성,1989,무응답,없슴,611.0,241.61901596892534,대전/충남,32,작물재배 종사자,중년
여성,1954,결혼,없슴,611.0,241.61901596892534,대전/충남,67,작물재배 종사자,노년
남성,1951,결혼,있슴,611.0,241.61901596892534,대전/충남,70,작물재배 종사자,노년
여성,1954,결혼,있슴,611.0,241.61901596892534,대전/충남,67,작물재배 종사자,노년
남성,1949,결혼,없슴,611.0,241.61901596892534,부산/경남/울산,72,작물재배 종사자,노년
여성,1959,결혼,없슴,611.0,241.61901596892534,부산/경남/울산,62,작물재배 종사자,노년
남성,1961,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,60,작물재배 종사자,노년
남성,1955,결혼,없슴,611.0,241.61901596892534,부산/경남/울산,66,작물재배 종사자,노년
남성,1945,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,76,작물재배 종사자,노년
여성,1941,무응답,있슴,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
남성,1948,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,73,작물재배 종사자,노년
여성,1953,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,68,작물재배 종사자,노년
여성,1955,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,66,작물재배 종사자,노년
남성,1940,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,81,작물재배 종사자,노년
여성,1949,결혼,있슴,611.0,241.61901596892534,부산/경남/울산,72,작물재배 종사자,노년
남성,1939,결혼,없슴,611.0,241.61901596892534,부산/경남/울산,82,작물재배 종사자,노년
여성,1943,결혼,없슴,611.0,241.61901596892534,부산/경남/울산,78,작물재배 종사자,노년
여성,1938,무응답,있슴,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
여성,1946,무응답,있슴,611.0,241.61901596892534,부산/경남/울산,75,작물재배 종사자,노년
여성,1947,결혼,있슴,611.0,241.61901596892534,수도권,74,작물재배 종사자,노년
여성,1943,결혼,있슴,611.0,241.61901596892534,수도권,78,작물재배 종사자,노년
남성,1969,이혼,없슴,611.0,241.61901596892534,광주/전남/전북/제주도,52,작물재배 종사자,중년
남성,1941,무응답,있슴,611.0,241.61901596892534,대전/충남,80,작물재배 종사자,노년
남성,1945,결혼,없슴,611.0,241.61901596892534,강원/충북,76,작물재배 종사자,노년
여성,1950,결혼,없슴,611.0,241.61901596892534,강원/충북,71,작물재배 종사자,노년
여성,1935,결혼,있슴,611.0,241.61901596892534,광주/전남/전북/제주도,86,작물재배 종사자,노년
남성,1946,결혼,없슴,611.0,241.61901596892534,수도권,75,작물재배 종사자,노년
여성,1948,결혼,있슴,611.0,241.61901596892534,수도권,73,작물재배 종사자,노년
여성,1963,결혼,없슴,611.0,241.61901596892534,수도권,58,작물재배 종사자,중년
남성,1944,결혼,있슴,611.0,241.61901596892534,수도권,77,작물재배 종사자,노년
여성,1951,결혼,있슴,611.0,241.61901596892534,수도권,70,작물재배 종사자,노년
남성,1950,결혼,있슴,611.0,241.61901596892534,수도권,71,작물재배 종사자,노년
남성,1938,결혼,없슴,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
여성,1942,결혼,없슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
남성,1952,결혼,없슴,611.0,241.61901596892534,수도권,69,작물재배 종사자,노년
남성,1933,무응답,있슴,611.0,241.61901596892534,수도권,88,작물재배 종사자,노년
여성,1936,결혼,없슴,611.0,241.61901596892534,수도권,85,작물재배 종사자,노년
여성,1942,무응답,있슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
여성,1938,무응답,있슴,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
남성,1955,결혼,있슴,611.0,241.61901596892534,수도권,66,작물재배 종사자,노년
남성,1981,무응답,없슴,611.0,241.61901596892534,수도권,40,작물재배 종사자,중년
남성,1934,결혼,있슴,611.0,241.61901596892534,수도권,87,작물재배 종사자,노년
여성,1938,결혼,있슴,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
남성,1947,결혼,없슴,611.0,241.61901596892534,수도권,74,작물재배 종사자,노년
남성,1947,결혼,없슴,611.0,241.61901596892534,수도권,74,작물재배 종사자,노년
여성,1959,결혼,없슴,611.0,241.61901596892534,수도권,62,작물재배 종사자,노년
남성,1935,결혼,없슴,611.0,241.61901596892534,수도권,86,작물재배 종사자,노년
여성,1935,결혼,없슴,611.0,241.61901596892534,수도권,86,작물재배 종사자,노년
여성,1936,무응답,없슴,611.0,241.61901596892534,수도권,85,작물재배 종사자,노년
남성,1956,결혼,있슴,611.0,241.61901596892534,수도권,65,작물재배 종사자,노년
남성,1944,결혼,있슴,611.0,241.61901596892534,수도권,77,작물재배 종사자,노년
여성,1945,결혼,있슴,611.0,241.61901596892534,수도권,76,작물재배 종사자,노년
남성,1945,결혼,있슴,611.0,241.61901596892534,수도권,76,작물재배 종사자,노년
남성,1937,결혼,없슴,611.0,241.61901596892534,수도권,84,작물재배 종사자,노년
남성,1947,결혼,없슴,611.0,241.61901596892534,수도권,74,작물재배 종사자,노년
남성,1937,결혼,있슴,611.0,241.61901596892534,수도권,84,작물재배 종사자,노년
여성,1940,결혼,있슴,611.0,241.61901596892534,수도권,81,작물재배 종사자,노년
남성,1950,결혼,없슴,611.0,241.61901596892534,수도권,71,작물재배 종사자,노년
남성,1953,결혼,있슴,611.0,241.61901596892534,수도권,68,작물재배 종사자,노년
여성,1954,결혼,있슴,611.0,241.61901596892534,수도권,67,작물재배 종사자,노년
여성,1961,결혼,있슴,611.0,241.61901596892534,수도권,60,작물재배 종사자,노년
남성,1936,결혼,없슴,611.0,241.61901596892534,수도권,85,작물재배 종사자,노년
남성,1942,결혼,없슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
남성,1954,결혼,없슴,611.0,241.61901596892534,수도권,67,작물재배 종사자,노년
여성,1958,결혼,없슴,611.0,241.61901596892534,수도권,63,작물재배 종사자,노년
남성,1953,결혼,없슴,611.0,241.61901596892534,수도권,68,작물재배 종사자,노년
여성,1956,결혼,없슴,611.0,241.61901596892534,수도권,65,작물재배 종사자,노년
남성,1938,결혼,없슴,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
여성,1932,무응답,있슴,611.0,241.61901596892534,수도권,89,작물재배 종사자,노년
남성,1960,결혼,없슴,611.0,241.61901596892534,수도권,61,작물재배 종사자,노년
남성,1942,결혼,있슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
여성,1947,결혼,있슴,611.0,241.61901596892534,수도권,74,작물재배 종사자,노년
남성,1945,결혼,없슴,611.0,241.61901596892534,강원/충북,76,작물재배 종사자,노년
여성,1967,결혼,있슴,611.0,241.61901596892534,수도권,54,작물재배 종사자,중년
여성,1923,무응답,있슴,611.0,241.61901596892534,수도권,98,작물재배 종사자,노년
여성,1955,무응답,있슴,611.0,188.0,수도권,66,작물재배 종사자,노년
남성,1981,결혼,있슴,611.0,241.61901596892534,수도권,40,작물재배 종사자,중년
남성,1937,결혼,있슴,611.0,241.61901596892534,수도권,84,작물재배 종사자,노년
여성,1937,결혼,있슴,611.0,241.61901596892534,수도권,84,작물재배 종사자,노년
남성,1960,결혼,없슴,611.0,241.61901596892534,수도권,61,작물재배 종사자,노년
여성,1963,결혼,없슴,611.0,241.61901596892534,수도권,58,작물재배 종사자,중년
남성,1942,결혼,없슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
남성,1970,이혼,없슴,611.0,241.61901596892534,수도권,51,작물재배 종사자,중년
남성,1971,결혼,없슴,611.0,241.61901596892534,수도권,50,작물재배 종사자,중년
남성,1938,결혼,없슴,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
여성,1942,결혼,없슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
남성,1938,결혼,없슴,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
남성,1940,결혼,없슴,611.0,241.61901596892534,수도권,81,작물재배 종사자,노년
여성,1942,결혼,없슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
남성,1928,결혼,있슴,611.0,241.61901596892534,수도권,93,작물재배 종사자,노년
여성,1932,결혼,없슴,611.0,241.61901596892534,수도권,89,작물재배 종사자,노년
여성,1945,무응답,없슴,611.0,241.61901596892534,수도권,76,작물재배 종사자,노년
남성,1945,결혼,없슴,611.0,241.61901596892534,수도권,76,작물재배 종사자,노년
여성,1947,결혼,없슴,611.0,241.61901596892534,수도권,74,작물재배 종사자,노년
남성,1933,결혼,없슴,611.0,241.61901596892534,수도권,88,작물재배 종사자,노년
남성,1936,결혼,없슴,611.0,241.61901596892534,수도권,85,작물재배 종사자,노년
여성,1939,결혼,없슴,611.0,241.61901596892534,수도권,82,작물재배 종사자,노년
남성,1938,결혼,있슴,611.0,241.61901596892534,서울,83,작물재배 종사자,노년
남성,1942,결혼,없슴,611.0,241.61901596892534,수도권,79,작물재배 종사자,노년
여성,1945,결혼,없슴,611.0,241.61901596892534,수도권,76,작물재배 종사자,노년
남성,1961,결혼,없슴,611.0,241.61901596892534,수도권,60,작물재배 종사자,노년
여성,1953,결혼,없슴,611.0,241.61901596892534,수도권,68,작물재배 종사자,노년
여성,1940,무응답,없슴,611.0,241.61901596892534,수도권,81,작물재배 종사자,노년
남성,1941,결혼,없슴,611.0,241.61901596892534,수도권,80,작물재배 종사자,노년
여성,1945,결혼,없슴,611.0,241.61901596892534,수도권,76,작물재배 종사자,노년
여성,1952,결혼,없슴,611.0,241.61901596892534,수도권,69,작물재배 종사자,노년
남성,1943,결혼,없슴,611.0,241.61901596892534,수도권,78,작물재배 종사자,노년
여성,1953,결혼,없슴,611.0,241.61901596892534,수도권,68,작물재배 종사자,노년
여성,1950,이혼,있슴,611.0,241.61901596892534,수도권,71,작물재배 종사자,노년
남성,1945,결혼,없슴,611.0,241.61901596892534,강원/충북,76,작물재배 종사자,노년
여성,1950,결혼,있슴,611.0,241.61901596892534,강원/충북,71,작물재배 종사자,노년
여성,1954,무응답,있슴,611.0,241.61901596892534,강원/충북,67,작물재배 종사자,노년
여성,1921,무응답,있슴,611.0,241.61901596892534,강원/충북,100,작물재배 종사자,노년
남성,1939,결혼,없슴,611.0,241.61901596892534,강원/충북,82,작물재배 종사자,노년
여성,1941,결혼,있슴,611.0,241.61901596892534,강원/충북,80,작물재배 종사자,노년
남성,1956,결혼,있슴,611.0,241.61901596892534,대구/경북,65,작물재배 종사자,노년
남성,1956,결혼,없슴,611.0,241.61901596892534,강원/충북,65,작물재배 종사자,노년
여성,1960,결혼,없슴,611.0,241.61901596892534,강원/충북,61,작물재배 종사자,노년
여성,1960,결혼,없슴,611.0,241.61901596892534,강원/충북,61,작물재배 종사자,노년
여성,1933,무응답,있슴,611.0,241.61901596892534,강원/충북,88,작물재배 종사자,노년
여성,1941,무응답,있슴,611.0,241.61901596892534,강원/충북,80,작물재배 종사자,노년
여성,1954,결혼,없슴,611.0,241.61901596892534,강원/충북,67,작물재배 종사자,노년
여성,1944,무응답,있슴,611.0,241.61901596892534,강원/충북,77,작물재배 종사자,노년
남성,1959,결혼,있슴,611.0,241.61901596892534,강원/충북,62,작물재배 종사자,노년
여성,1954,결혼,있슴,611.0,241.61901596892534,강원/충북,67,작물재배 종사자,노년
여성,1944,결혼,없슴,611.0,241.61901596892534,강원/충북,77,작물재배 종사자,노년
여성,1933,무응답,있슴,611.0,241.61901596892534,강원/충북,88,작물재배 종사자,노년
남성,1935,결혼,있슴,611.0,241.61901596892534,강원/충북,86,작물재배 종사자,노년
여성,1939,결혼,있슴,611.0,241.61901596892534,강원/충북,82,작물재배 종사자,노년
남성,1957,결혼,있슴,611.0,241.61901596892534,강원/충북,64,작물재배 종사자,노년
여성,1940,결혼,없슴,611.0,241.61901596892534,강원/충북,81,작물재배 종사자,노년
남성,1954,결혼,없슴,611.0,241.61901596892534,강원/충북,67,작물재배 종사자,노년
여성,1960,결혼,없슴,611.0,241.61901596892534,강원/충북,61,작물재배 종사자,노년
남성,1938,결혼,없슴,611.0,241.61901596892534,강원/충북,83,작물재배 종사자,노년
여성,1939,결혼,없슴,611.0,241.61901596892534,강원/충북,82,작물재배 종사자,노년
여성,1954,결혼,있슴,611.0,241.61901596892534,강원/충북,67,작물재배 종사자,노년
남성,1943,결혼,있슴,611.0,241.61901596892534,강원/충북,78,작물재배 종사자,노년
남성,1947,결혼,있슴,611.0,241.61901596892534,강원/충북,74,작물재배 종사자,노년
여성,1957,결혼,있슴,611.0,241.61901596892534,강원/충북,64,작물재배 종사자,노년
남성,1942,결혼,있슴,611.0,241.61901596892534,강원/충북,79,작물재배 종사자,노년
여성,1944,결혼,있슴,611.0,241.61901596892534,강원/충북,77,작물재배 종사자,노년
남성,1947,결혼,없슴,611.0,241.61901596892534,강원/충북,74,작물재배 종사자,노년
남성,1937,결혼,없슴,611.0,241.61901596892534,강원/충북,84,작물재배 종사자,노년
여성,1938,결혼,없슴,611.0,241.61901596892534,강원/충북,83,작물재배 종사자,노년
남성,1954,결혼,없슴,611.0,241.61901596892534,강원/충북,67,작물재배 종사자,노년
여성,1950,결혼,있슴,611.0,241.61901596892534,강원/충북,71,작물재배 종사자,노년
남성,1964,무응답,없슴,611.0,241.61901596892534,강원/충북,57,작물재배 종사자,중년
여성,1936,무응답,없슴,611.0,241.61901596892534,강원/충북,85,작물재배 종사자,노년
여성,1943,결혼,있슴,611.0,241.61901596892534,강원/충북,78,작물재배 종사자,노년
남성,1939,결혼,없슴,611.0,241.61901596892534,강원/충북,82,작물재배 종사자,노년
여성,1944,결혼,없슴,611.0,241.61901596892534,강원/충북,77,작물재배 종사자,노년
남성,1938,결혼,없슴,611.0,241.61901596892534,강원/충북,83,작물재배 종사자,노년
남성,1932,결혼,있슴,611.0,241.61901596892534,강원/충북,89,작물재배 종사자,노년
여성,1933,결혼,있슴,611.0,241.61901596892534,강원/충북,88,작물재배 종사자,노년
남성,1933,결혼,없슴,611.0,241.61901596892534,강원/충북,88,작물재배 종사자,노년
여성,1937,결혼,없슴,611.0,241.61901596892534,강원/충북,84,작물재배 종사자,노년
여성,1968,결혼,있슴,611.0,241.61901596892534,강원/충북,53,작물재배 종사자,중년
남성,1935,결혼,없슴,611.0,241.61901596892534,강원/충북,86,작물재배 종사자,노년
여성,1935,결혼,없슴,611.0,241.61901596892534,강원/충북,86,작물재배 종사자,노년
남성,1952,결혼,있슴,611.0,241.61901596892534,강원/충북,69,작물재배 종사자,노년
여성,1953,결혼,있슴,611.0,241.61901596892534,강원/충북,68,작물재배 종사자,노년
여성,1931,무응답,없슴,611.0,241.61901596892534,강원/충북,90,작물재배 종사자,노년
남성,1934,결혼,없슴,611.0,241.61901596892534,강원/충북,87,작물재배 종사자,노년
여성,1934,결혼,없슴,611.0,241.61901596892534,강원/충북,87,작물재배 종사자,노년
남성,1934,결혼,없슴,611.0,241.61901596892534,강원/충북,87,작물재배 종사자,노년
여성,1931,결혼,없슴,611.0,241.61901596892534,강원/충북,90,작물재배 종사자,노년
남성,1950,결혼,없슴,611.0,241.61901596892534,강원/충북,71,작물재배 종사자,노년
남성,1940,결혼,없슴,611.0,241.61901596892534,강원/충북,81,작물재배 종사자,노년
여성,1950,결혼,없슴,611.0,241.61901596892534,강원/충북,71,작물재배 종사자,노년
남성,1919,결혼,있슴,611.0,241.61901596892534,강원/충북,102,작물재배 종사자,노년
여성,1950,결혼,없슴,611.0,241.61901596892534,강원/충북,71,작물재배 종사자,노년
남성,1955,결혼,없슴,611.0,241.61901596892534,강원/충북,66,작물재배 종사자,노년
여성,1959,결혼,없슴,611.0,241.61901596892534,강원/충북,62,작물재배 종사자,노년
남성,1940,결혼,없슴,611.0,241.61901596892534,강원/충북,81,작물재배 종사자,노년
남성,1960,결혼,없슴,611.0,241.61901596892534,강원/충북,61,작물재배 종사자,노년
남성,1945,결혼,있슴,611.0,241.61901596892534,강원/충북,76,작물재배 종사자,노년
여성,1934,무응답,있슴,611.0,241.61901596892534,강원/충북,87,작물재배 종사자,노년
남성,1956,이혼,있슴,611.0,241.61901596892534,강원/충북,65,작물재배 종사자,노년
남성,1927,결혼,없슴,611.0,241.61901596892534,강원/충북,94,작물재배 종사자,노년
여성,1936,결혼,없슴,611.0,241.61901596892534,강원/충북,85,작물재배 종사자,노년
남성,1940,결혼,없슴,611.0,241.61901596892534,강원/충북,81,작물재배 종사자,노년
여성,1942,결혼,없슴,611.0,241.61901596892534,강원/충북,79,작물재배 종사자,노년
남성,1957,결혼,없슴,611.0,241.61901596892534,강원/충북,64,작물재배 종사자,노년
여성,1957,결혼,없슴,611.0,241.61901596892534,강원/충북,64,작물재배 종사자,노년
남성,1955,결혼,없슴,611.0,241.61901596892534,강원/충북,66,작물재배 종사자,노년
여성,1958,결혼,없슴,611.0,241.61901596892534,강원/충북,63,작물재배 종사자,노년
남성,1944,결혼,없슴,611.0,241.61901596892534,강원/충북,77,작물재배 종사자,노년
여성,1950,결혼,없슴,611.0,241.61901596892534,강원/충북,71,작물재배 종사자,노년
남성,1979,무응답,없슴,611.0,241.61901596892534,강원/충북,42,작물재배 종사자,중년
남성,1923,결혼,없슴,611.0,241.61901596892534,강원/충북,98,작물재배 종사자,노년
여성,1936,결혼,없슴,611.0,241.61901596892534,강원/충북,85,작물재배 종사자,노년
남성,1942,결혼,없슴,611.0,241.61901596892534,강원/충북,79,작물재배 종사자,노년
여성,1944,결혼,없슴,611.0,241.61901596892534,강원/충북,77,작물재배 종사자,노년
남성,1938,결혼,없슴,611.0,241.61901596892534,강원/충북,83,작물재배 종사자,노년
여성,1938,결혼,없슴,611.0,241.61901596892534,강원/충북,83,작물재배 종사자,노년
남성,1974,무응답,있슴,611.0,241.61901596892534,강원/충북,47,작물재배 종사자,중년
여성,1933,결혼,없슴,611.0,241.61901596892534,강원/충북,88,작물재배 종사자,노년
남성,1960,결혼,없슴,611.0,241.61901596892534,강원/충북,61,작물재배 종사자,노년
여성,1961,결혼,없슴,611.0,241.61901596892534,강원/충북,60,작물재배 종사자,노년
남성,1946,결혼,없슴,611.0,241.61901596892534,강원/충북,75,작물재배 종사자,노년
여성,1937,무응답,있슴,611.0,241.61901596892534,강원/충북,84,작물재배 종사자,노년
